ApplicationName,ApplicationVersion,pdf_number,chemical_formula,empirical_formula,chemical_name,xstal_system,xtldx,pressure_temperature,status,cell_a,cell_b,cell_c,cell_alpha,cell_beta,cell_gamma,z,cell_vol,cell_mv,authcovera,authaoverb,authcoverb,xtlvol,redcellvol,xtla,xtlb,xtlc,xtlal,xtlbe,xtlga,xtlcovera,xtlaoverb,xtlcoverb,redcell_a,redcell_b,redcell_c,redcell_al,redcell_be,redcell_ga,xtlz,ss,xtlsg,xtlmolwt,quality_mark,filttyp,iic,lambda,patrad,source,instrument,internal_standard,temperature,aspectn,spgr_label,spgr,color,pearson,entry_date,weight_percent,atomic_percent,sg_sym_ops,idp_column,adp_column,ani_temp_facs,subfile_indicator,cross_ref_pdf_numbers,type,reference,database_comments,crystal_properties,wave_length,chart_name,type2,theta,da,intensity,h,k,l,F
PDF-4+ 2022,4.22.0.2,00-044-0645,Bi3 P O7,Bi3 O7 P,Bismuth Phosphate,Triclinic (Anorthic),7.708,Ambient,Primary,7.0420(3),9.1962(3),5.6776(2),102.333(3),111.327(3),78.630(3),2,331.7,165.85,0.806,0.766,0.617,331.7,331.7,7.042,9.196,5.678,102.33,111.33,78.63,0.806,0.766,0.617,5.678,7.042,9.196,78.63,77.67,68.67,2,"F(30) = 150.3(0.0043, 46)",P-1 (2),769.91,Star,Ge Mono,3.3,1.5406,CuKα1,Diffractometer - Peak,Diffractometer,Si,293,2,Space Group,P-1 (2),Pale yellow,aP22.00,09/01/1994,Bi81.43 O14.55 P4.02,Bi27.27 O63.64 P9.09,,IDP,ADP,,Inorganic,04-025-0592 (Primary),Primary Reference,"Jie, Y., Eysel, W., Mineral.-Petrograph. Institut, Universitaet Heidelberg, Germany. ICDD Grant-in-Aid 1993.","General Comments: Space group from powder extinctions. Unknown peaks at d=2.4560, 3.2690 and 3.0928. Sample Preparation: Stoichiometric mixture of ''Bi2 O3'' (Alfa, ultrapure) and ''N H4 H2 P O4'' (Heraeus, >99%) heated overnight at 300 C, then at 700 C for two weeks and at 860 C for one week in an open gold crucible. Temperature of Data Collection: 293 K. Unit Cell Data Source: Powder Diffraction.",Centrosymmetric,X-ray (Cu Kα1 1.54056 Å),PDF Card - 00-044-0645.jpg,"Bi3 P O7 - 00-044-0645 (Stick, Fixed Slit Intensity)",36.03,2.49067,2,-1,1,2,
PDF-4+ 2022,4.22.0.2,00-044-0645,Bi3 P O7,Bi3 O7 P,Bismuth Phosphate,Triclinic (Anorthic),7.708,Ambient,Primary,7.0420(3),9.1962(3),5.6776(2),102.333(3),111.327(3),78.630(3),2,331.7,165.85,0.806,0.766,0.617,331.7,331.7,7.042,9.196,5.678,102.33,111.33,78.63,0.806,0.766,0.617,5.678,7.042,9.196,78.63,77.67,68.67,2,"F(30) = 150.3(0.0043, 46)",P-1 (2),769.91,Star,Ge Mono,3.3,1.5406,CuKα1,Diffractometer - Peak,Diffractometer,Si,293,2,Space Group,P-1 (2),Pale yellow,aP22.00,09/01/1994,Bi81.43 O14.55 P4.02,Bi27.27 O63.64 P9.09,,IDP,ADP,,Inorganic,04-025-0592 (Primary),Primary Reference,"Jie, Y., Eysel, W., Mineral.-Petrograph. Institut, Universitaet Heidelberg, Germany. ICDD Grant-in-Aid 1993.","General Comments: Space group from powder extinctions. Unknown peaks at d=2.4560, 3.2690 and 3.0928. Sample Preparation: Stoichiometric mixture of ''Bi2 O3'' (Alfa, ultrapure) and ''N H4 H2 P O4'' (Heraeus, >99%) heated overnight at 300 C, then at 700 C for two weeks and at 860 C for one week in an open gold crucible. Temperature of Data Collection: 293 K. Unit Cell Data Source: Powder Diffraction.",Centrosymmetric,X-ray (Cu Kα1 1.54056 Å),PDF Card - 00-044-0645.jpg,"Bi3 P O7 - 00-044-0645 (Stick, Fixed Slit Intensity)",36.245,2.47638,6,2,-2,0,
PDF-4+ 2022,4.22.0.2,00-044-0645,Bi3 P O7,Bi3 O7 P,Bismuth Phosphate,Triclinic (Anorthic),7.708,Ambient,Primary,7.0420(3),9.1962(3),5.6776(2),102.333(3),111.327(3),78.630(3),2,331.7,165.85,0.806,0.766,0.617,331.7,331.7,7.042,9.196,5.678,102.33,111.33,78.63,0.806,0.766,0.617,5.678,7.042,9.196,78.63,77.67,68.67,2,"F(30) = 150.3(0.0043, 46)",P-1 (2),769.91,Star,Ge Mono,3.3,1.5406,CuKα1,Diffractometer - Peak,Diffractometer,Si,293,2,Space Group,P-1 (2),Pale yellow,aP22.00,09/01/1994,Bi81.43 O14.55 P4.02,Bi27.27 O63.64 P9.09,,IDP,ADP,,Inorganic,04-025-0592 (Primary),Primary Reference,"Jie, Y., Eysel, W., Mineral.-Petrograph. Institut, Universitaet Heidelberg, Germany. ICDD Grant-in-Aid 1993.","General Comments: Space group from powder extinctions. Unknown peaks at d=2.4560, 3.2690 and 3.0928. Sample Preparation: Stoichiometric mixture of ''Bi2 O3'' (Alfa, ultrapure) and ''N H4 H2 P O4'' (Heraeus, >99%) heated overnight at 300 C, then at 700 C for two weeks and at 860 C for one week in an open gold crucible. Temperature of Data Collection: 293 K. Unit Cell Data Source: Powder Diffraction.",Centrosymmetric,X-ray (Cu Kα1 1.54056 Å),PDF Card - 00-044-0645.jpg,"Bi3 P O7 - 00-044-0645 (Stick, Fixed Slit Intensity)",36.77,2.44222,7,-2,-2,2,
PDF-4+ 2022,4.22.0.2,00-044-0645,Bi3 P O7,Bi3 O7 P,Bismuth Phosphate,Triclinic (Anorthic),7.708,Ambient,Primary,7.0420(3),9.1962(3),5.6776(2),102.333(3),111.327(3),78.630(3),2,331.7,165.85,0.806,0.766,0.617,331.7,331.7,7.042,9.196,5.678,102.33,111.33,78.63,0.806,0.766,0.617,5.678,7.042,9.196,78.63,77.67,68.67,2,"F(30) = 150.3(0.0043, 46)",P-1 (2),769.91,Star,Ge Mono,3.3,1.5406,CuKα1,Diffractometer - Peak,Diffractometer,Si,293,2,Space Group,P-1 (2),Pale yellow,aP22.00,09/01/1994,Bi81.43 O14.55 P4.02,Bi27.27 O63.64 P9.09,,IDP,ADP,,Inorganic,04-025-0592 (Primary),Primary Reference,"Jie, Y., Eysel, W., Mineral.-Petrograph. Institut, Universitaet Heidelberg, Germany. ICDD Grant-in-Aid 1993.","General Comments: Space group from powder extinctions. Unknown peaks at d=2.4560, 3.2690 and 3.0928. Sample Preparation: Stoichiometric mixture of ''Bi2 O3'' (Alfa, ultrapure) and ''N H4 H2 P O4'' (Heraeus, >99%) heated overnight at 300 C, then at 700 C for two weeks and at 860 C for one week in an open gold crucible. Temperature of Data Collection: 293 K. Unit Cell Data Source: Powder Diffraction.",Centrosymmetric,X-ray (Cu Kα1 1.54056 Å),PDF Card - 00-044-0645.jpg,"Bi3 P O7 - 00-044-0645 (Stick, Fixed Slit Intensity)",37.056,2.42403,7m,0,3,1,
PDF-4+ 2022,4.22.0.2,00-044-0645,Bi3 P O7,Bi3 O7 P,Bismuth Phosphate,Triclinic (Anorthic),7.708,Ambient,Primary,7.0420(3),9.1962(3),5.6776(2),102.333(3),111.327(3),78.630(3),2,331.7,165.85,0.806,0.766,0.617,331.7,331.7,7.042,9.196,5.678,102.33,111.33,78.63,0.806,0.766,0.617,5.678,7.042,9.196,78.63,77.67,68.67,2,"F(30) = 150.3(0.0043, 46)",P-1 (2),769.91,Star,Ge Mono,3.3,1.5406,CuKα1,Diffractometer - Peak,Diffractometer,Si,293,2,Space Group,P-1 (2),Pale yellow,aP22.00,09/01/1994,Bi81.43 O14.55 P4.02,Bi27.27 O63.64 P9.09,,IDP,ADP,,Inorganic,04-025-0592 (Primary),Primary Reference,"Jie, Y., Eysel, W., Mineral.-Petrograph. Institut, Universitaet Heidelberg, Germany. ICDD Grant-in-Aid 1993.","General Comments: Space group from powder extinctions. Unknown peaks at d=2.4560, 3.2690 and 3.0928. Sample Preparation: Stoichiometric mixture of ''Bi2 O3'' (Alfa, ultrapure) and ''N H4 H2 P O4'' (Heraeus, >99%) heated overnight at 300 C, then at 700 C for two weeks and at 860 C for one week in an open gold crucible. Temperature of Data Collection: 293 K. Unit Cell Data Source: Powder Diffraction.",Centrosymmetric,X-ray (Cu Kα1 1.54056 Å),PDF Card - 00-044-0645.jpg,"Bi3 P O7 - 00-044-0645 (Stick, Fixed Slit Intensity)",37.056,2.42403,7m,0,-2,2,
PDF-4+ 2022,4.22.0.2,00-044-0645,Bi3 P O7,Bi3 O7 P,Bismuth Phosphate,Triclinic (Anorthic),7.708,Ambient,Primary,7.0420(3),9.1962(3),5.6776(2),102.333(3),111.327(3),78.630(3),2,331.7,165.85,0.806,0.766,0.617,331.7,331.7,7.042,9.196,5.678,102.33,111.33,78.63,0.806,0.766,0.617,5.678,7.042,9.196,78.63,77.67,68.67,2,"F(30) = 150.3(0.0043, 46)",P-1 (2),769.91,Star,Ge Mono,3.3,1.5406,CuKα1,Diffractometer - Peak,Diffractometer,Si,293,2,Space Group,P-1 (2),Pale yellow,aP22.00,09/01/1994,Bi81.43 O14.55 P4.02,Bi27.27 O63.64 P9.09,,IDP,ADP,,Inorganic,04-025-0592 (Primary),Primary Reference,"Jie, Y., Eysel, W., Mineral.-Petrograph. Institut, Universitaet Heidelberg, Germany. ICDD Grant-in-Aid 1993.","General Comments: Space group from powder extinctions. Unknown peaks at d=2.4560, 3.2690 and 3.0928. Sample Preparation: Stoichiometric mixture of ''Bi2 O3'' (Alfa, ultrapure) and ''N H4 H2 P O4'' (Heraeus, >99%) heated overnight at 300 C, then at 700 C for two weeks and at 860 C for one week in an open gold crucible. Temperature of Data Collection: 293 K. Unit Cell Data Source: Powder Diffraction.",Centrosymmetric,X-ray (Cu Kα1 1.54056 Å),PDF Card - 00-044-0645.jpg,"Bi3 P O7 - 00-044-0645 (Stick, Fixed Slit Intensity)",37.31,2.40811,2,0,1,2,
PDF-4+ 2022,4.22.0.2,00-044-0645,Bi3 P O7,Bi3 O7 P,Bismuth Phosphate,Triclinic (Anorthic),7.708,Ambient,Primary,7.0420(3),9.1962(3),5.6776(2),102.333(3),111.327(3),78.630(3),2,331.7,165.85,0.806,0.766,0.617,331.7,331.7,7.042,9.196,5.678,102.33,111.33,78.63,0.806,0.766,0.617,5.678,7.042,9.196,78.63,77.67,68.67,2,"F(30) = 150.3(0.0043, 46)",P-1 (2),769.91,Star,Ge Mono,3.3,1.5406,CuKα1,Diffractometer - Peak,Diffractometer,Si,293,2,Space Group,P-1 (2),Pale yellow,aP22.00,09/01/1994,Bi81.43 O14.55 P4.02,Bi27.27 O63.64 P9.09,,IDP,ADP,,Inorganic,04-025-0592 (Primary),Primary Reference,"Jie, Y., Eysel, W., Mineral.-Petrograph. Institut, Universitaet Heidelberg, Germany. ICDD Grant-in-Aid 1993.","General Comments: Space group from powder extinctions. Unknown peaks at d=2.4560, 3.2690 and 3.0928. Sample Preparation: Stoichiometric mixture of ''Bi2 O3'' (Alfa, ultrapure) and ''N H4 H2 P O4'' (Heraeus, >99%) heated overnight at 300 C, then at 700 C for two weeks and at 860 C for one week in an open gold crucible. Temperature of Data Collection: 293 K. Unit Cell Data Source: Powder Diffraction.",Centrosymmetric,X-ray (Cu Kα1 1.54056 Å),PDF Card - 00-044-0645.jpg,"Bi3 P O7 - 00-044-0645 (Stick, Fixed Slit Intensity)",37.431,2.4006,2,-2,2,1,
PDF-4+ 2022,4.22.0.2,00-044-0645,Bi3 P O7,Bi3 O7 P,Bismuth Phosphate,Triclinic (Anorthic),7.708,Ambient,Primary,7.0420(3),9.1962(3),5.6776(2),102.333(3),111.327(3),78.630(3),2,331.7,165.85,0.806,0.766,0.617,331.7,331.7,7.042,9.196,5.678,102.33,111.33,78.63,0.806,0.766,0.617,5.678,7.042,9.196,78.63,77.67,68.67,2,"F(30) = 150.3(0.0043, 46)",P-1 (2),769.91,Star,Ge Mono,3.3,1.5406,CuKα1,Diffractometer - Peak,Diffractometer,Si,293,2,Space Group,P-1 (2),Pale yellow,aP22.00,09/01/1994,Bi81.43 O14.55 P4.02,Bi27.27 O63.64 P9.09,,IDP,ADP,,Inorganic,04-025-0592 (Primary),Primary Reference,"Jie, Y., Eysel, W., Mineral.-Petrograph. Institut, Universitaet Heidelberg, Germany. ICDD Grant-in-Aid 1993.","General Comments: Space group from powder extinctions. Unknown peaks at d=2.4560, 3.2690 and 3.0928. Sample Preparation: Stoichiometric mixture of ''Bi2 O3'' (Alfa, ultrapure) and ''N H4 H2 P O4'' (Heraeus, >99%) heated overnight at 300 C, then at 700 C for two weeks and at 860 C for one week in an open gold crucible. Temperature of Data Collection: 293 K. Unit Cell Data Source: Powder Diffraction.",Centrosymmetric,X-ray (Cu Kα1 1.54056 Å),PDF Card - 00-044-0645.jpg,"Bi3 P O7 - 00-044-0645 (Stick, Fixed Slit Intensity)",38.251,2.35101,14m,2,1,1,
PDF-4+ 2022,4.22.0.2,00-044-0645,Bi3 P O7,Bi3 O7 P,Bismuth Phosphate,Triclinic (Anorthic),7.708,Ambient,Primary,7.0420(3),9.1962(3),5.6776(2),102.333(3),111.327(3),78.630(3),2,331.7,165.85,0.806,0.766,0.617,331.7,331.7,7.042,9.196,5.678,102.33,111.33,78.63,0.806,0.766,0.617,5.678,7.042,9.196,78.63,77.67,68.67,2,"F(30) = 150.3(0.0043, 46)",P-1 (2),769.91,Star,Ge Mono,3.3,1.5406,CuKα1,Diffractometer - Peak,Diffractometer,Si,293,2,Space Group,P-1 (2),Pale yellow,aP22.00,09/01/1994,Bi81.43 O14.55 P4.02,Bi27.27 O63.64 P9.09,,IDP,ADP,,Inorganic,04-025-0592 (Primary),Primary Reference,"Jie, Y., Eysel, W., Mineral.-Petrograph. Institut, Universitaet Heidelberg, Germany. ICDD Grant-in-Aid 1993.","General Comments: Space group from powder extinctions. Unknown peaks at d=2.4560, 3.2690 and 3.0928. Sample Preparation: Stoichiometric mixture of ''Bi2 O3'' (Alfa, ultrapure) and ''N H4 H2 P O4'' (Heraeus, >99%) heated overnight at 300 C, then at 700 C for two weeks and at 860 C for one week in an open gold crucible. Temperature of Data Collection: 293 K. Unit Cell Data Source: Powder Diffraction.",Centrosymmetric,X-ray (Cu Kα1 1.54056 Å),PDF Card - 00-044-0645.jpg,"Bi3 P O7 - 00-044-0645 (Stick, Fixed Slit Intensity)",38.251,2.35101,14m,2,3,0,
PDF-4+ 2022,4.22.0.2,00-044-0645,Bi3 P O7,Bi3 O7 P,Bismuth Phosphate,Triclinic (Anorthic),7.708,Ambient,Primary,7.0420(3),9.1962(3),5.6776(2),102.333(3),111.327(3),78.630(3),2,331.7,165.85,0.806,0.766,0.617,331.7,331.7,7.042,9.196,5.678,102.33,111.33,78.63,0.806,0.766,0.617,5.678,7.042,9.196,78.63,77.67,68.67,2,"F(30) = 150.3(0.0043, 46)",P-1 (2),769.91,Star,Ge Mono,3.3,1.5406,CuKα1,Diffractometer - Peak,Diffractometer,Si,293,2,Space Group,P-1 (2),Pale yellow,aP22.00,09/01/1994,Bi81.43 O14.55 P4.02,Bi27.27 O63.64 P9.09,,IDP,ADP,,Inorganic,04-025-0592 (Primary),Primary Reference,"Jie, Y., Eysel, W., Mineral.-Petrograph. Institut, Universitaet Heidelberg, Germany. ICDD Grant-in-Aid 1993.","General Comments: Space group from powder extinctions. Unknown peaks at d=2.4560, 3.2690 and 3.0928. Sample Preparation: Stoichiometric mixture of ''Bi2 O3'' (Alfa, ultrapure) and ''N H4 H2 P O4'' (Heraeus, >99%) heated overnight at 300 C, then at 700 C for two weeks and at 860 C for one week in an open gold crucible. Temperature of Data Collection: 293 K. Unit Cell Data Source: Powder Diffraction.",Centrosymmetric,X-ray (Cu Kα1 1.54056 Å),PDF Card - 00-044-0645.jpg,"Bi3 P O7 - 00-044-0645 (Stick, Fixed Slit Intensity)",38.772,2.32061,2,2,-1,1,
PDF-4+ 2022,4.22.0.2,00-044-0645,Bi3 P O7,Bi3 O7 P,Bismuth Phosphate,Triclinic (Anorthic),7.708,Ambient,Primary,7.0420(3),9.1962(3),5.6776(2),102.333(3),111.327(3),78.630(3),2,331.7,165.85,0.806,0.766,0.617,331.7,331.7,7.042,9.196,5.678,102.33,111.33,78.63,0.806,0.766,0.617,5.678,7.042,9.196,78.63,77.67,68.67,2,"F(30) = 150.3(0.0043, 46)",P-1 (2),769.91,Star,Ge Mono,3.3,1.5406,CuKα1,Diffractometer - Peak,Diffractometer,Si,293,2,Space Group,P-1 (2),Pale yellow,aP22.00,09/01/1994,Bi81.43 O14.55 P4.02,Bi27.27 O63.64 P9.09,,IDP,ADP,,Inorganic,04-025-0592 (Primary),Primary Reference,"Jie, Y., Eysel, W., Mineral.-Petrograph. Institut, Universitaet Heidelberg, Germany. ICDD Grant-in-Aid 1993.","General Comments: Space group from powder extinctions. Unknown peaks at d=2.4560, 3.2690 and 3.0928. Sample Preparation: Stoichiometric mixture of ''Bi2 O3'' (Alfa, ultrapure) and ''N H4 H2 P O4'' (Heraeus, >99%) heated overnight at 300 C, then at 700 C for two weeks and at 860 C for one week in an open gold crucible. Temperature of Data Collection: 293 K. Unit Cell Data Source: Powder Diffraction.",Centrosymmetric,X-ray (Cu Kα1 1.54056 Å),PDF Card - 00-044-0645.jpg,"Bi3 P O7 - 00-044-0645 (Stick, Fixed Slit Intensity)",38.975,2.30898,3,-1,3,1,
PDF-4+ 2022,4.22.0.2,00-044-0645,Bi3 P O7,Bi3 O7 P,Bismuth Phosphate,Triclinic (Anorthic),7.708,Ambient,Primary,7.0420(3),9.1962(3),5.6776(2),102.333(3),111.327(3),78.630(3),2,331.7,165.85,0.806,0.766,0.617,331.7,331.7,7.042,9.196,5.678,102.33,111.33,78.63,0.806,0.766,0.617,5.678,7.042,9.196,78.63,77.67,68.67,2,"F(30) = 150.3(0.0043, 46)",P-1 (2),769.91,Star,Ge Mono,3.3,1.5406,CuKα1,Diffractometer - Peak,Diffractometer,Si,293,2,Space Group,P-1 (2),Pale yellow,aP22.00,09/01/1994,Bi81.43 O14.55 P4.02,Bi27.27 O63.64 P9.09,,IDP,ADP,,Inorganic,04-025-0592 (Primary),Primary Reference,"Jie, Y., Eysel, W., Mineral.-Petrograph. Institut, Universitaet Heidelberg, Germany. ICDD Grant-in-Aid 1993.","General Comments: Space group from powder extinctions. Unknown peaks at d=2.4560, 3.2690 and 3.0928. Sample Preparation: Stoichiometric mixture of ''Bi2 O3'' (Alfa, ultrapure) and ''N H4 H2 P O4'' (Heraeus, >99%) heated overnight at 300 C, then at 700 C for two weeks and at 860 C for one week in an open gold crucible. Temperature of Data Collection: 293 K. Unit Cell Data Source: Powder Diffraction.",Centrosymmetric,X-ray (Cu Kα1 1.54056 Å),PDF Card - 00-044-0645.jpg,"Bi3 P O7 - 00-044-0645 (Stick, Fixed Slit Intensity)",39.251,2.29338,2,-3,0,1,
PDF-4+ 2022,4.22.0.2,00-044-0645,Bi3 P O7,Bi3 O7 P,Bismuth Phosphate,Triclinic (Anorthic),7.708,Ambient,Primary,7.0420(3),9.1962(3),5.6776(2),102.333(3),111.327(3),78.630(3),2,331.7,165.85,0.806,0.766,0.617,331.7,331.7,7.042,9.196,5.678,102.33,111.33,78.63,0.806,0.766,0.617,5.678,7.042,9.196,78.63,77.67,68.67,2,"F(30) = 150.3(0.0043, 46)",P-1 (2),769.91,Star,Ge Mono,3.3,1.5406,CuKα1,Diffractometer - Peak,Diffractometer,Si,293,2,Space Group,P-1 (2),Pale yellow,aP22.00,09/01/1994,Bi81.43 O14.55 P4.02,Bi27.27 O63.64 P9.09,,IDP,ADP,,Inorganic,04-025-0592 (Primary),Primary Reference,"Jie, Y., Eysel, W., Mineral.-Petrograph. Institut, Universitaet Heidelberg, Germany. ICDD Grant-in-Aid 1993.","General Comments: Space group from powder extinctions. Unknown peaks at d=2.4560, 3.2690 and 3.0928. Sample Preparation: Stoichiometric mixture of ''Bi2 O3'' (Alfa, ultrapure) and ''N H4 H2 P O4'' (Heraeus, >99%) heated overnight at 300 C, then at 700 C for two weeks and at 860 C for one week in an open gold crucible. Temperature of Data Collection: 293 K. Unit Cell Data Source: Powder Diffraction.",Centrosymmetric,X-ray (Cu Kα1 1.54056 Å),PDF Card - 00-044-0645.jpg,"Bi3 P O7 - 00-044-0645 (Stick, Fixed Slit Intensity)",40.03,2.25053,1,-1,-4,1,
PDF-4+ 2022,4.22.0.2,00-044-0645,Bi3 P O7,Bi3 O7 P,Bismuth Phosphate,Triclinic (Anorthic),7.708,Ambient,Primary,7.0420(3),9.1962(3),5.6776(2),102.333(3),111.327(3),78.630(3),2,331.7,165.85,0.806,0.766,0.617,331.7,331.7,7.042,9.196,5.678,102.33,111.33,78.63,0.806,0.766,0.617,5.678,7.042,9.196,78.63,77.67,68.67,2,"F(30) = 150.3(0.0043, 46)",P-1 (2),769.91,Star,Ge Mono,3.3,1.5406,CuKα1,Diffractometer - Peak,Diffractometer,Si,293,2,Space Group,P-1 (2),Pale yellow,aP22.00,09/01/1994,Bi81.43 O14.55 P4.02,Bi27.27 O63.64 P9.09,,IDP,ADP,,Inorganic,04-025-0592 (Primary),Primary Reference,"Jie, Y., Eysel, W., Mineral.-Petrograph. Institut, Universitaet Heidelberg, Germany. ICDD Grant-in-Aid 1993.","General Comments: Space group from powder extinctions. Unknown peaks at d=2.4560, 3.2690 and 3.0928. Sample Preparation: Stoichiometric mixture of ''Bi2 O3'' (Alfa, ultrapure) and ''N H4 H2 P O4'' (Heraeus, >99%) heated overnight at 300 C, then at 700 C for two weeks and at 860 C for one week in an open gold crucible. Temperature of Data Collection: 293 K. Unit Cell Data Source: Powder Diffraction.",Centrosymmetric,X-ray (Cu Kα1 1.54056 Å),PDF Card - 00-044-0645.jpg,"Bi3 P O7 - 00-044-0645 (Stick, Fixed Slit Intensity)",40.297,2.23623,7m,1,3,1,
PDF-4+ 2022,4.22.0.2,00-044-0645,Bi3 P O7,Bi3 O7 P,Bismuth Phosphate,Triclinic (Anorthic),7.708,Ambient,Primary,7.0420(3),9.1962(3),5.6776(2),102.333(3),111.327(3),78.630(3),2,331.7,165.85,0.806,0.766,0.617,331.7,331.7,7.042,9.196,5.678,102.33,111.33,78.63,0.806,0.766,0.617,5.678,7.042,9.196,78.63,77.67,68.67,2,"F(30) = 150.3(0.0043, 46)",P-1 (2),769.91,Star,Ge Mono,3.3,1.5406,CuKα1,Diffractometer - Peak,Diffractometer,Si,293,2,Space Group,P-1 (2),Pale yellow,aP22.00,09/01/1994,Bi81.43 O14.55 P4.02,Bi27.27 O63.64 P9.09,,IDP,ADP,,Inorganic,04-025-0592 (Primary),Primary Reference,"Jie, Y., Eysel, W., Mineral.-Petrograph. Institut, Universitaet Heidelberg, Germany. ICDD Grant-in-Aid 1993.","General Comments: Space group from powder extinctions. Unknown peaks at d=2.4560, 3.2690 and 3.0928. Sample Preparation: Stoichiometric mixture of ''Bi2 O3'' (Alfa, ultrapure) and ''N H4 H2 P O4'' (Heraeus, >99%) heated overnight at 300 C, then at 700 C for two weeks and at 860 C for one week in an open gold crucible. Temperature of Data Collection: 293 K. Unit Cell Data Source: Powder Diffraction.",Centrosymmetric,X-ray (Cu Kα1 1.54056 Å),PDF Card - 00-044-0645.jpg,"Bi3 P O7 - 00-044-0645 (Stick, Fixed Slit Intensity)",40.297,2.23623,7m,-3,-2,1,
PDF-4+ 2022,4.22.0.2,00-044-0645,Bi3 P O7,Bi3 O7 P,Bismuth Phosphate,Triclinic (Anorthic),7.708,Ambient,Primary,7.0420(3),9.1962(3),5.6776(2),102.333(3),111.327(3),78.630(3),2,331.7,165.85,0.806,0.766,0.617,331.7,331.7,7.042,9.196,5.678,102.33,111.33,78.63,0.806,0.766,0.617,5.678,7.042,9.196,78.63,77.67,68.67,2,"F(30) = 150.3(0.0043, 46)",P-1 (2),769.91,Star,Ge Mono,3.3,1.5406,CuKα1,Diffractometer - Peak,Diffractometer,Si,293,2,Space Group,P-1 (2),Pale yellow,aP22.00,09/01/1994,Bi81.43 O14.55 P4.02,Bi27.27 O63.64 P9.09,,IDP,ADP,,Inorganic,04-025-0592 (Primary),Primary Reference,"Jie, Y., Eysel, W., Mineral.-Petrograph. Institut, Universitaet Heidelberg, Germany. ICDD Grant-in-Aid 1993.","General Comments: Space group from powder extinctions. Unknown peaks at d=2.4560, 3.2690 and 3.0928. Sample Preparation: Stoichiometric mixture of ''Bi2 O3'' (Alfa, ultrapure) and ''N H4 H2 P O4'' (Heraeus, >99%) heated overnight at 300 C, then at 700 C for two weeks and at 860 C for one week in an open gold crucible. Temperature of Data Collection: 293 K. Unit Cell Data Source: Powder Diffraction.",Centrosymmetric,X-ray (Cu Kα1 1.54056 Å),PDF Card - 00-044-0645.jpg,"Bi3 P O7 - 00-044-0645 (Stick, Fixed Slit Intensity)",40.481,2.22649,3,0,4,0,
PDF-4+ 2022,4.22.0.2,00-044-0645,Bi3 P O7,Bi3 O7 P,Bismuth Phosphate,Triclinic (Anorthic),7.708,Ambient,Primary,7.0420(3),9.1962(3),5.6776(2),102.333(3),111.327(3),78.630(3),2,331.7,165.85,0.806,0.766,0.617,331.7,331.7,7.042,9.196,5.678,102.33,111.33,78.63,0.806,0.766,0.617,5.678,7.042,9.196,78.63,77.67,68.67,2,"F(30) = 150.3(0.0043, 46)",P-1 (2),769.91,Star,Ge Mono,3.3,1.5406,CuKα1,Diffractometer - Peak,Diffractometer,Si,293,2,Space Group,P-1 (2),Pale yellow,aP22.00,09/01/1994,Bi81.43 O14.55 P4.02,Bi27.27 O63.64 P9.09,,IDP,ADP,,Inorganic,04-025-0592 (Primary),Primary Reference,"Jie, Y., Eysel, W., Mineral.-Petrograph. Institut, Universitaet Heidelberg, Germany. ICDD Grant-in-Aid 1993.","General Comments: Space group from powder extinctions. Unknown peaks at d=2.4560, 3.2690 and 3.0928. Sample Preparation: Stoichiometric mixture of ''Bi2 O3'' (Alfa, ultrapure) and ''N H4 H2 P O4'' (Heraeus, >99%) heated overnight at 300 C, then at 700 C for two weeks and at 860 C for one week in an open gold crucible. Temperature of Data Collection: 293 K. Unit Cell Data Source: Powder Diffraction.",Centrosymmetric,X-ray (Cu Kα1 1.54056 Å),PDF Card - 00-044-0645.jpg,"Bi3 P O7 - 00-044-0645 (Stick, Fixed Slit Intensity)",41.056,2.19663,10,1,4,0,
PDF-4+ 2022,4.22.0.2,00-044-0645,Bi3 P O7,Bi3 O7 P,Bismuth Phosphate,Triclinic (Anorthic),7.708,Ambient,Primary,7.0420(3),9.1962(3),5.6776(2),102.333(3),111.327(3),78.630(3),2,331.7,165.85,0.806,0.766,0.617,331.7,331.7,7.042,9.196,5.678,102.33,111.33,78.63,0.806,0.766,0.617,5.678,7.042,9.196,78.63,77.67,68.67,2,"F(30) = 150.3(0.0043, 46)",P-1 (2),769.91,Star,Ge Mono,3.3,1.5406,CuKα1,Diffractometer - Peak,Diffractometer,Si,293,2,Space Group,P-1 (2),Pale yellow,aP22.00,09/01/1994,Bi81.43 O14.55 P4.02,Bi27.27 O63.64 P9.09,,IDP,ADP,,Inorganic,04-025-0592 (Primary),Primary Reference,"Jie, Y., Eysel, W., Mineral.-Petrograph. Institut, Universitaet Heidelberg, Germany. ICDD Grant-in-Aid 1993.","General Comments: Space group from powder extinctions. Unknown peaks at d=2.4560, 3.2690 and 3.0928. Sample Preparation: Stoichiometric mixture of ''Bi2 O3'' (Alfa, ultrapure) and ''N H4 H2 P O4'' (Heraeus, >99%) heated overnight at 300 C, then at 700 C for two weeks and at 860 C for one week in an open gold crucible. Temperature of Data Collection: 293 K. Unit Cell Data Source: Powder Diffraction.",Centrosymmetric,X-ray (Cu Kα1 1.54056 Å),PDF Card - 00-044-0645.jpg,"Bi3 P O7 - 00-044-0645 (Stick, Fixed Slit Intensity)",41.32,2.1832,2,1,0,2,
